,election_year,election_round,municipality_code,municipality_name,office,party_name,number_of_votes
675,2002,1,11568,Uruguai,Presidente,Partido Da Social Democracia Brasileira,220
676,2002,2,11568,Uruguai,Presidente,Partido Dos Trabalhadores,425
677,2002,1,11568,Uruguai,Presidente,Partido Dos Trabalhadores,396
678,2002,1,11568,Uruguai,Presidente,Partido Socialista Dos Trabalhadores Unificado,6
679,2002,1,11568,Uruguai,Presidente,Partido Da Causa Operaria,1
680,2002,1,11584,Venezuela,Presidente,Partido Socialista Brasileiro,18
681,2002,1,11584,Venezuela,Presidente,Partido Popular Socialista,21
682,2002,1,11584,Venezuela,Presidente,Partido Da Social Democracia Brasileira,77
683,2002,2,11584,Venezuela,Presidente,Partido Da Social Democracia Brasileira,95
684,2002,1,11584,Venezuela,Presidente,Partido Dos Trabalhadores,24
685,2002,2,11584,Venezuela,Presidente,Partido Dos Trabalhadores,42
686,2002,1,11584,Venezuela,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
687,2002,1,11584,Venezuela,Presidente,Partido Popular Socialista,10
688,2002,1,11584,Venezuela,Presidente,Partido Da Social Democracia Brasileira,16
689,2002,2,11584,Venezuela,Presidente,Partido Da Social Democracia Brasileira,26
690,2002,2,11584,Venezuela,Presidente,Partido Dos Trabalhadores,18
691,2002,1,11584,Venezuela,Presidente,Partido Dos Trabalhadores,18
692,2002,1,11584,Venezuela,Presidente,Partido Socialista Dos Trabalhadores Unificado,1
0,2006,1,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,276
1,2006,2,98787,Africa Do Sul,Presidente,Partido Dos Trabalhadores,196
2,2006,2,98787,Africa Do Sul,Presidente,Partido Da Social Democracia Brasileira,516
3,2006,1,98787,Africa Do Sul,Presidente,Partido Da Social Democracia Brasileira,488
4,2006,1,98787,Africa Do Sul,Presidente,Partido Socialismo E Liberdade,17
5,2006,1,98787,Africa Do Sul,Presidente,Partido Democratico Trabalhista,11
6,2006,1,98787,Africa Do Sul,Presidente,Partido Social Democrata Cristao,1
7,2006,1,98787,Africa Do Sul,Presidente,Partido Social Liberal,1
8,2006,2,11100,Alemanha,Presidente,Partido Dos Trabalhadores,2288
9,2006,1,11100,Alemanha,Presidente,Partido Dos Trabalhadores,2064
10,2006,2,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,2816
11,2006,1,11100,Alemanha,Presidente,Partido Da Social Democracia Brasileira,2388
12,2006,1,11100,Alemanha,Presidente,Partido Socialismo E Liberdade,96
13,2006,1,11100,Alemanha,Presidente,Partido Democratico Trabalhista,63
14,2006,1,11100,Alemanha,Presidente,Partido Republicano Progressista,25
15,2006,1,11100,Alemanha,Presidente,Partido Social Democrata Cristao,4
16,2006,1,11100,Alemanha,Presidente,Partido Social Liberal,6
17,2006,2,98965,Angola,Presidente,Partido Dos Trabalhadores,460
18,2006,1,98965,Angola,Presidente,Partido Dos Trabalhadores,420
19,2006,1,98965,Angola,Presidente,Partido Da Social Democracia Brasileira,236
20,2006,2,98965,Angola,Presidente,Partido Da Social Democracia Brasileira,268
21,2006,1,98965,Angola,Presidente,Partido Socialismo E Liberdade,13
22,2006,1,98965,Angola,Presidente,Partido Democratico Trabalhista,11
23,2006,1,98965,Angola,Presidente,Partido Republicano Progressista,3
24,2006,1,98965,Angola,Presidente,Partido Social Liberal,1
25,2006,1,11126,Arabia Saudita,Presidente,Partido Dos Trabalhadores,12
26,2006,2,11126,Arabia Saudita,Presidente,Partido Dos Trabalhadores,16
27,2006,2,11126,Arabia Saudita,Presidente,Partido Da Social Democracia Brasileira,64
28,2006,1,11126,Arabia Saudita,Presidente,Partido Da Social Democracia Brasileira,52
29,2006,1,11126,Arabia Saudita,Presidente,Partido Socialismo E Liberdade,2
30,2006,1,11126,Arabia Saudita,Presidente,Partido Republicano Progressista,1
31,2006,2,11142,Argentina,Presidente,Partido Dos Trabalhadores,2172
32,2006,1,11142,Argentina,Presidente,Partido Dos Trabalhadores,1996
33,2006,2,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,1872
34,2006,1,11142,Argentina,Presidente,Partido Da Social Democracia Brasileira,1536
35,2006,1,11142,Argentina,Presidente,Partido Socialismo E Liberdade,83
36,2006,1,11142,Argentina,Presidente,Partido Democratico Trabalhista,51
37,2006,1,11142,Argentina,Presidente,Partido Republicano Progressista,18
38,2006,1,11142,Argentina,Presidente,Partido Social Democrata Cristao,3
39,2006,1,11142,Argentina,Presidente,Partido Social Liberal,1
40,2006,1,98981,Australia,Presidente,Partido Dos Trabalhadores,408
41,2006,2,98981,Australia,Presidente,Partido Dos Trabalhadores,464
42,2006,2,98981,Australia,Presidente,Partido Da Social Democracia Brasileira,724
43,2006,1,98981,Australia,Presidente,Partido Da Social Democracia Brasileira,484
44,2006,1,98981,Australia,Presidente,Partido Socialismo E Liberdade,39
45,2006,1,98981,Australia,Presidente,Partido Democratico Trabalhista,21
46,2006,1,98981,Australia,Presidente,Partido Republicano Progressista,6
47,2006,1,98981,Australia,Presidente,Partido Social Democrata Cristao,2
48,2006,1,98981,Australia,Presidente,Partido Social Liberal,4
49,2006,2,98949,Austria,Presidente,Partido Dos Trabalhadores,512
50,2006,1,98949,Austria,Presidente,Partido Dos Trabalhadores,424
51,2006,2,98949,Austria,Presidente,Partido Da Social Democracia Brasileira,596
52,2006,1,98949,Austria,Presidente,Partido Da Social Democracia Brasileira,456
53,2006,1,98949,Austria,Presidente,Partido Socialismo E Liberdade,27
54,2006,1,98949,Austria,Presidente,Partido Democratico Trabalhista,28
55,2006,1,98949,Austria,Presidente,Partido Republicano Progressista,4
56,2006,1,98949,Austria,Presidente,Partido Social Democrata Cristao,2
57,2006,2,98922,Belgica,Presidente,Partido Dos Trabalhadores,1076
58,2006,1,98922,Belgica,Presidente,Partido Dos Trabalhadores,1032
59,2006,2,98922,Belgica,Presidente,Partido Da Social Democracia Brasileira,644
60,2006,1,98922,Belgica,Presidente,Partido Da Social Democracia Brasileira,536
61,2006,1,98922,Belgica,Presidente,Partido Socialismo E Liberdade,30
62,2006,1,98922,Belgica,Presidente,Partido Democratico Trabalhista,24
63,2006,1,98922,Belgica,Presidente,Partido Republicano Progressista,12
64,2006,1,98922,Belgica,Presidente,Partido Social Democrata Cristao,3
65,2006,1,98922,Belgica,Presidente,Partido Social Liberal,2
66,2006,2,11800,Bolivia,Presidente,Partido Dos Trabalhadores,952
67,2006,1,11800,Bolivia,Presidente,Partido Dos Trabalhadores,824
68,2006,2,11800,Bolivia,Presidente,Partido Da Social Democracia Brasileira,1460
69,2006,1,11800,Bolivia,Presidente,Partido Da Social Democracia Brasileira,1392
70,2006,1,11800,Bolivia,Presidente,Partido Socialismo E Liberdade,40
71,2006,1,11800,Bolivia,Presidente,Partido Democratico Trabalhista,17
72,2006,1,11800,Bolivia,Presidente,Partido Republicano Progressista,12
73,2006,1,11800,Bolivia,Presidente,Partido Social Liberal,2
74,2006,1,98604,Cabo Verde,Presidente,Partido Dos Trabalhadores,104
75,2006,2,98604,Cabo Verde,Presidente,Partido Dos Trabalhadores,144
76,2006,2,98604,Cabo Verde,Presidente,Partido Da Social Democracia Brasileira,32
77,2006,1,98604,Cabo Verde,Presidente,Partido Da Social Democracia Brasileira,36
78,2006,1,98604,Cabo Verde,Presidente,Partido Socialismo E Liberdade,6
79,2006,1,98604,Cabo Verde,Presidente,Partido Democratico Trabalhista,3
80,2006,2,98906,Canada,Presidente,Partido Dos Trabalhadores,2272
81,2006,1,98906,Canada,Presidente,Partido Dos Trabalhadores,1876
82,2006,1,98906,Canada,Presidente,Partido Da Social Democracia Brasileira,3124
83,2006,2,98906,Canada,Presidente,Partido Da Social Democracia Brasileira,3692
84,2006,1,98906,Canada,Presidente,Partido Socialismo E Liberdade,119
85,2006,1,98906,Canada,Presidente,Partido Democratico Trabalhista,109
86,2006,1,98906,Canada,Presidente,Partido Republicano Progressista,12
87,2006,1,98906,Canada,Presidente,Partido Social Democrata Cristao,4
88,2006,1,98906,Canada,Presidente,Partido Social Liberal,6
89,2006,2,98566,Checoslovaquia,Presidente,Partido Dos Trabalhadores,56
90,2006,1,98566,Checoslovaquia,Presidente,Partido Dos Trabalhadores,52
91,2006,1,98566,Checoslovaquia,Presidente,Partido Da Social Democracia Brasileira,52
92,2006,2,98566,Checoslovaquia,Presidente,Partido Da Social Democracia Brasileira,88
93,2006,1,98566,Checoslovaquia,Presidente,Partido Socialismo E Liberdade,4
94,2006,1,98566,Checoslovaquia,Presidente,Partido Democratico Trabalhista,3
95,2006,1,11169,Chile,Presidente,Partido Dos Trabalhadores,836
96,2006,2,11169,Chile,Presidente,Partido Dos Trabalhadores,944
97,2006,2,11169,Chile,Presidente,Partido Da Social Democracia Brasileira,1640
98,2006,1,11169,Chile,Presidente,Partido Da Social Democracia Brasileira,1472
99,2006,1,11169,Chile,Presidente,Partido Socialismo E Liberdade,40
100,2006,1,11169,Chile,Presidente,Partido Democratico Trabalhista,26
101,2006,1,11169,Chile,Presidente,Partido Republicano Progressista,14
102,2006,1,11169,Chile,Presidente,Partido Social Democrata Cristao,2
103,2006,1,11169,Chile,Presidente,Partido Social Liberal,4
104,2006,2,98540,China,Presidente,Partido Dos Trabalhadores,48
105,2006,1,98540,China,Presidente,Partido Dos Trabalhadores,32
106,2006,1,98540,China,Presidente,Partido Da Social Democracia Brasileira,80
107,2006,2,98540,China,Presidente,Partido Da Social Democracia Brasileira,184
108,2006,1,98540,China,Presidente,Partido Socialismo E Liberdade,4
109,2006,1,98540,China,Presidente,Partido Democratico Trabalhista,3
110,2006,1,98523,Cingapura,Presidente,Partido Dos Trabalhadores,84
111,2006,2,98523,Cingapura,Presidente,Partido Dos Trabalhadores,88
112,2006,1,98523,Cingapura,Presidente,Partido Da Social Democracia Brasileira,300
113,2006,2,98523,Cingapura,Presidente,Partido Da Social Democracia Brasileira,276
114,2006,1,98523,Cingapura,Presidente,Partido Socialismo E Liberdade,1
115,2006,1,98523,Cingapura,Presidente,Partido Democratico Trabalhista,3
116,2006,1,98523,Cingapura,Presidente,Partido Republicano Progressista,2
117,2006,1,98523,Cingapura,Presidente,Partido Social Democrata Cristao,1
118,2006,1,11185,Colombia,Presidente,Partido Dos Trabalhadores,172
119,2006,2,11185,Colombia,Presidente,Partido Dos Trabalhadores,176
120,2006,2,11185,Colombia,Presidente,Partido Da Social Democracia Brasileira,436
121,2006,1,11185,Colombia,Presidente,Partido Da Social Democracia Brasileira,396
122,2006,1,11185,Colombia,Presidente,Partido Socialismo E Liberdade,7
123,2006,1,11185,Colombia,Presidente,Partido Democratico Trabalhista,7
124,2006,1,11185,Colombia,Presidente,Partido Republicano Progressista,1
125,2006,1,11185,Colombia,Presidente,Partido Social Democrata Cristao,1
126,2006,1,11207,Coreia,Presidente,Partido Dos Trabalhadores,56
127,2006,2,11207,Coreia,Presidente,Partido Dos Trabalhadores,56
128,2006,2,11207,Coreia,Presidente,Partido Da Social Democracia Brasileira,84
129,2006,1,11207,Coreia,Presidente,Partido Da Social Democracia Brasileira,52
130,2006,1,11207,Coreia,Presidente,Partido Democratico Trabalhista,6
131,2006,1,11207,Coreia,Presidente,Partido Republicano Progressista,1
132,2006,1,98582,Costa Do Marfim,Presidente,Partido Dos Trabalhadores,84
133,2006,2,98582,Costa Do Marfim,Presidente,Partido Dos Trabalhadores,80
134,2006,1,98582,Costa Do Marfim,Presidente,Partido Da Social Democracia Brasileira,8
135,2006,2,98582,Costa Do Marfim,Presidente,Partido Da Social Democracia Brasileira,16
136,2006,1,98582,Costa Do Marfim,Presidente,Partido Socialismo E Liberdade,1
137,2006,1,98507,Costa Rica,Presidente,Partido Dos Trabalhadores,128
138,2006,2,98507,Costa Rica,Presidente,Partido Dos Trabalhadores,260
139,2006,2,98507,Costa Rica,Presidente,Partido Da Social Democracia Brasileira,144
140,2006,1,98507,Costa Rica,Presidente,Partido Da Social Democracia Brasileira,240
141,2006,1,98507,Costa Rica,Presidente,Partido Socialismo E Liberdade,5
142,2006,1,98507,Costa Rica,Presidente,Partido Democratico Trabalhista,3
143,2006,1,98507,Costa Rica,Presidente,Partido Republicano Progressista,2
144,2006,1,98868,Cuba,Presidente,Partido Dos Trabalhadores,908
145,2006,2,98868,Cuba,Presidente,Partido Dos Trabalhadores,984
146,2006,2,98868,Cuba,Presidente,Partido Da Social Democracia Brasileira,48
147,2006,1,98868,Cuba,Presidente,Partido Da Social Democracia Brasileira,40
148,2006,1,98868,Cuba,Presidente,Partido Socialismo E Liberdade,12
149,2006,1,98868,Cuba,Presidente,Partido Democratico Trabalhista,6
150,2006,1,98485,Dinamarca,Presidente,Partido Dos Trabalhadores,500
151,2006,2,98485,Dinamarca,Presidente,Partido Dos Trabalhadores,536
152,2006,1,98485,Dinamarca,Presidente,Partido Da Social Democracia Brasileira,348
153,2006,2,98485,Dinamarca,Presidente,Partido Da Social Democracia Brasileira,408
154,2006,1,98485,Dinamarca,Presidente,Partido Socialismo E Liberdade,33
155,2006,1,98485,Dinamarca,Presidente,Partido Democratico Trabalhista,16
156,2006,1,98485,Dinamarca,Presidente,Partido Republicano Progressista,7
157,2006,1,98485,Dinamarca,Presidente,Partido Social Democrata Cristao,1
158,2006,1,98086,Egito,Presidente,Partido Dos Trabalhadores,140
159,2006,2,98086,Egito,Presidente,Partido Dos Trabalhadores,160
160,2006,1,98086,Egito,Presidente,Partido Da Social Democracia Brasileira,92
161,2006,2,98086,Egito,Presidente,Partido Da Social Democracia Brasileira,100
162,2006,1,98086,Egito,Presidente,Partido Socialismo E Liberdade,3
163,2006,1,98086,Egito,Presidente,Partido Democratico Trabalhista,9
164,2006,1,98086,Egito,Presidente,Partido Republicano Progressista,4
165,2006,2,98469,El Salvador,Presidente,Partido Dos Trabalhadores,232
166,2006,1,98469,El Salvador,Presidente,Partido Dos Trabalhadores,216
167,2006,1,98469,El Salvador,Presidente,Partido Da Social Democracia Brasileira,160
168,2006,2,98469,El Salvador,Presidente,Partido Da Social Democracia Brasileira,196
169,2006,1,98469,El Salvador,Presidente,Partido Socialismo E Liberdade,4
170,2006,1,98469,El Salvador,Presidente,Partido Democratico Trabalhista,8
171,2006,1,98469,El Salvador,Presidente,Partido Republicano Progressista,2
172,2006,1,98469,El Salvador,Presidente,Partido Social Democrata Cristao,1
173,2006,1,98469,El Salvador,Presidente,Partido Social Liberal,1
174,2006,2,98728,Emirados Arabes,Presidente,Partido Dos Trabalhadores,8
175,2006,1,98728,Emirados Arabes,Presidente,Partido Dos Trabalhadores,12
176,2006,1,98728,Emirados Arabes,Presidente,Partido Da Social Democracia Brasileira,16
177,2006,2,98728,Emirados Arabes,Presidente,Partido Da Social Democracia Brasileira,12
178,2006,1,98728,Emirados Arabes,Presidente,Partido Republicano Progressista,1
179,2006,1,11223,Equador,Presidente,Partido Dos Trabalhadores,156
180,2006,2,11223,Equador,Presidente,Partido Dos Trabalhadores,208
181,2006,1,11223,Equador,Presidente,Partido Da Social Democracia Brasileira,356
182,2006,2,11223,Equador,Presidente,Partido Da Social Democracia Brasileira,340
183,2006,1,11223,Equador,Presidente,Partido Socialismo E Liberdade,11
184,2006,1,11223,Equador,Presidente,Partido Democratico Trabalhista,6
185,2006,1,11223,Equador,Presidente,Partido Social Liberal,1
186,2006,1,11240,Espanha,Presidente,Partido Dos Trabalhadores,1344
187,2006,2,11240,Espanha,Presidente,Partido Dos Trabalhadores,1608
188,2006,1,11240,Espanha,Presidente,Partido Da Social Democracia Brasileira,956
189,2006,2,11240,Espanha,Presidente,Partido Da Social Democracia Brasileira,1216
190,2006,1,11240,Espanha,Presidente,Partido Socialismo E Liberdade,56
191,2006,1,11240,Espanha,Presidente,Partido Democratico Trabalhista,45
192,2006,1,11240,Espanha,Presidente,Partido Republicano Progressista,7
193,2006,1,11240,Espanha,Presidente,Partido Social Democrata Cristao,2
194,2006,1,11240,Espanha,Presidente,Partido Social Liberal,1
195,2006,1,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,15296
196,2006,2,11266,Estados Unidos,Presidente,Partido Dos Trabalhadores,18808
197,2006,2,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,33508
198,2006,1,11266,Estados Unidos,Presidente,Partido Da Social Democracia Brasileira,28080
199,2006,1,11266,Estados Unidos,Presidente,Partido Socialismo E Liberdade,1371
200,2006,1,11266,Estados Unidos,Presidente,Partido Democratico Trabalhista,685
201,2006,1,11266,Estados Unidos,Presidente,Partido Republicano Progressista,173
202,2006,1,11266,Estados Unidos,Presidente,Partido Social Democrata Cristao,27
203,2006,1,11266,Estados Unidos,Presidente,Partido Social Liberal,37
204,2006,2,98442,Filipinas,Presidente,Partido Dos Trabalhadores,104
205,2006,1,98442,Filipinas,Presidente,Partido Dos Trabalhadores,84
206,2006,1,98442,Filipinas,Presidente,Partido Da Social Democracia Brasileira,36
207,2006,2,98442,Filipinas,Presidente,Partido Da Social Democracia Brasileira,24
208,2006,1,98442,Filipinas,Presidente,Partido Socialismo E Liberdade,3
209,2006,1,98442,Filipinas,Presidente,Partido Republicano Progressista,1
210,2006,1,98426,Finlandia,Presidente,Partido Dos Trabalhadores,132
211,2006,2,98426,Finlandia,Presidente,Partido Dos Trabalhadores,140
212,2006,2,98426,Finlandia,Presidente,Partido Da Social Democracia Brasileira,180
213,2006,1,98426,Finlandia,Presidente,Partido Da Social Democracia Brasileira,128
214,2006,1,98426,Finlandia,Presidente,Partido Socialismo E Liberdade,10
215,2006,1,98426,Finlandia,Presidente,Partido Democratico Trabalhista,4
216,2006,1,98426,Finlandia,Presidente,Partido Republicano Progressista,3
217,2006,2,11282,Franca,Presidente,Partido Dos Trabalhadores,2712
218,2006,1,11282,Franca,Presidente,Partido Dos Trabalhadores,2428
219,2006,2,11282,Franca,Presidente,Partido Da Social Democracia Brasileira,1740
220,2006,1,11282,Franca,Presidente,Partido Da Social Democracia Brasileira,1612
221,2006,1,11282,Franca,Presidente,Partido Socialismo E Liberdade,83
222,2006,1,11282,Franca,Presidente,Partido Democratico Trabalhista,70
223,2006,1,11282,Franca,Presidente,Partido Republicano Progressista,14
224,2006,1,11282,Franca,Presidente,Partido Social Democrata Cristao,1
225,2006,1,11282,Franca,Presidente,Partido Social Liberal,1
226,2006,2,98060,Gabao,Presidente,Partido Dos Trabalhadores,28
227,2006,1,98060,Gabao,Presidente,Partido Dos Trabalhadores,36
228,2006,2,98060,Gabao,Presidente,Partido Da Social Democracia Brasileira,28
229,2006,1,98060,Gabao,Presidente,Partido Da Social Democracia Brasileira,28
230,2006,1,98060,Gabao,Presidente,Partido Socialismo E Liberdade,1
231,2006,1,11827,Grecia,Presidente,Partido Dos Trabalhadores,276
232,2006,2,11827,Grecia,Presidente,Partido Dos Trabalhadores,348
233,2006,2,11827,Grecia,Presidente,Partido Da Social Democracia Brasileira,184
